Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,F435Wmag,F475Wmag,F555Wmag,F606Wmag,F625Wmag,F775Wmag,F814Wmag
0.02,0.14251,8.9,2.5544342995,2.5863602039,2.418,3.806,3.4971,-0.044,8.0,0.619,0.422,217.54,115.68,73.43,56.99,46.83,2.0,-1.95e-07,0.0,0.6621,0.3176,0.002544,0.003174,0.00803,-1.0,0.02031,-4.746,1.735,1.262,0.603,-0.373,-0.734,-3.467,-3.899
0.02,0.14251,8.9,2.5544440746,2.5863604406,2.415,3.867,3.4889,-0.138,8.0,0.62,0.423,261.55,137.06,86.34,67.18,55.23,2.0,-3.68e-07,0.0,0.6621,0.3176,0.002545,0.003174,0.00803,-1.0,0.02031,-4.897,1.986,1.563,0.88,-0.165,-0.541,-3.34,-3.81
0.02,0.14251,8.9,2.5544557571,2.5863607234,2.411,3.897,3.4846,-0.187,8.0,0.621,0.422,287.48,149.52,93.81,73.09,60.1,2.0,-5.08e-07,0.01,0.6621,0.3176,0.002544,0.003174,0.00803,-1.0,0.02031,-4.973,2.071,1.644,0.933,-0.14,-0.524,-3.311,-3.793
0.02,0.14251,8.9,2.554469347,2.5863610525,2.406,3.909,3.4827,-0.207,8.0,0.622,0.422,298.89,154.96,97.06,75.67,62.23,2.0,-5.79e-07,0.01,0.6621,0.3176,0.002541,0.003174,0.008031,-1.0,0.02031,-5.002,2.111,1.682,0.958,-0.127,-0.515,-3.295,-3.783
0.02,0.14251,8.9,2.5544850826,2.5863614335,2.4,3.914,3.4818,-0.216,8.0,0.623,0.421,304.4,157.56,98.62,76.91,63.25,2.0,-6.14e-07,0.01,0.6621,0.3176,0.002533,0.003174,0.008031,-1.0,0.0203,-5.015,2.133,1.704,0.973,-0.118,-0.508,-3.285,-3.775
0.02,0.14251,8.9,2.554485321,2.5863614393,2.4,3.963,3.4752,-0.292,8.0,0.623,0.448,352.99,180.58,112.33,87.78,72.21,2.0,-1.02e-06,0.02,0.6616,0.3179,0.002696,0.003171,0.00803,-1.0,0.02047,-5.137,2.272,1.822,1.049,-0.083,-0.483,-3.257,-3.766
0.02,0.14251,8.9,2.5544862747,2.5863614623,2.399,3.845,3.4911,-0.11,8.0,0.623,0.448,246.99,129.99,82.06,63.82,52.46,2.0,-2.99e-07,0.0,0.6616,0.3179,0.002696,0.003171,0.00803,-1.0,0.02047,-4.842,1.938,1.507,0.836,-0.191,-0.564,-3.354,-3.815
0.02,0.14251,8.9,2.5544881821,2.5863615085,2.399,3.684,3.5128,0.137,8.0,0.623,0.448,152.06,83.18,53.58,41.39,33.99,2.0,-5.65e-08,0.0,0.6616,0.3179,0.002697,0.003171,0.00803,-1.0,0.02047,-4.441,1.18,0.567,-0.098,-0.941,-1.278,-3.719,-4.069
0.02,0.14251,8.9,2.5544912815,2.5863615836,2.397,3.607,3.5233,0.256,8.0,0.624,0.448,120.26,67.03,43.59,33.57,27.55,2.0,-3.69e-08,0.0,0.6616,0.3179,0.002697,0.003171,0.00803,-1.0,0.02047,-4.247,0.768,0.066,-0.621,-1.383,-1.709,-3.868,-4.163
0.02,0.14251,8.9,2.554495573,2.5863616875,2.395,3.651,3.5173,0.187,8.0,0.624,0.448,137.65,75.9,49.09,37.88,31.09,2.0,-4.43e-08,0.0,0.6616,0.3179,0.002698,0.003171,0.00803,-1.0,0.02047,-4.358,0.996,0.339,-0.336,-1.143,-1.475,-3.795,-4.12
0.02,0.14251,8.9,2.5545012951,2.586361826,2.393,3.74,3.5052,0.05,8.0,0.624,0.448,180.28,97.29,62.22,48.19,39.58,2.0,-1.01e-07,0.0,0.6616,0.3179,0.002698,0.003171,0.00803,-1.0,0.02047,-4.579,1.464,0.922,0.266,-0.64,-0.987,-3.592,-3.983
0.02,0.14251,8.9,2.5545084476,2.5863619992,2.39,3.825,3.4934,-0.083,8.0,0.625,0.448,234.08,123.71,78.27,60.83,49.99,2.0,-2.48e-07,0.0,0.6616,0.3179,0.002698,0.003171,0.00803,-1.0,0.02047,-4.793,1.869,1.421,0.755,-0.252,-0.62,-3.388,-3.837
0.02,0.14251,8.9,2.5545172691,2.5863622128,2.386,3.884,3.4854,-0.174,8.0,0.626,0.448,279.92,145.82,91.58,71.35,58.66,2.0,-4.58e-07,0.01,0.6616,0.3179,0.002697,0.003171,0.00803,-1.0,0.02047,-4.939,2.068,1.643,0.938,-0.129,-0.511,-3.3,-3.779
0.02,0.14251,8.9,2.5545275211,2.586362461,2.381,3.913,3.4812,-0.221,8.0,0.626,0.447,306.88,158.68,99.27,77.44,63.69,2.0,-6.26e-07,0.01,0.6616,0.3179,0.002694,0.003171,0.00803,-1.0,0.02047,-5.012,2.156,1.726,0.992,-0.103,-0.494,-3.269,-3.76
0.02,0.14251,8.9,2.5545396805,2.5863627554,2.376,3.925,3.4794,-0.241,8.0,0.627,0.447,318.93,164.38,102.67,80.14,65.91,2.0,-7.13e-07,0.01,0.6616,0.3179,0.002689,0.003171,0.00803,-1.0,0.02046,-5.041,2.198,1.764,1.018,-0.089,-0.483,-3.255,-3.752
0.02,0.14251,8.9,2.5545537472,2.5863630959,2.37,3.93,3.4784,-0.251,8.0,0.628,0.445,325.03,167.25,104.37,81.5,67.03,2.0,-7.58e-07,0.01,0.6617,0.3179,0.002681,0.003172,0.00803,-1.0,0.02045,-5.054,2.218,1.782,1.03,-0.082,-0.477,-3.249,-3.748
0.02,0.14251,8.9,2.5545539856,2.5863631017,2.369,3.985,3.4708,-0.337,8.0,0.628,0.478,385.0,195.43,121.1,94.79,77.99,2.0,-1.35e-06,0.04,0.6611,0.3183,0.002876,0.003169,0.008028,-1.0,0.02066,-5.193,2.395,1.926,1.124,-0.037,-0.443,-3.214,-3.734
0.02,0.14251,8.9,2.5545549393,2.5863631248,2.369,3.868,3.4869,-0.155,8.0,0.628,0.478,269.23,140.65,88.46,68.9,56.64,2.0,-3.98e-07,0.0,0.6611,0.3183,0.002876,0.003169,0.008028,-1.0,0.02066,-4.899,2.048,1.624,0.93,-0.126,-0.506,-3.298,-3.773
0.02,0.14251,8.9,2.5545568466,2.586363171,2.368,3.709,3.5087,0.09,8.0,0.628,0.478,166.27,90.3,57.93,44.83,36.82,2.0,-7.66e-08,0.0,0.6611,0.3183,0.002876,0.003169,0.008028,-1.0,0.02066,-4.503,1.356,0.783,0.126,-0.752,-1.094,-3.636,-4.009
0.02,0.14251,8.9,2.5545597076,2.5863632402,2.366,3.631,3.5194,0.211,8.0,0.629,0.478,130.98,72.51,46.98,36.24,29.75,2.0,-4.23e-08,0.0,0.6611,0.3183,0.002876,0.003169,0.008028,-1.0,0.02066,-4.307,0.918,0.24,-0.441,-1.23,-1.559,-3.821,-4.134
0.02,0.14251,8.9,2.5545637608,2.5863633384,2.364,3.674,3.5133,0.142,8.0,0.629,0.478,149.81,82.04,52.86,40.85,33.54,2.0,-5.35e-08,0.0,0.6611,0.3183,0.002876,0.003169,0.008028,-1.0,0.02066,-4.416,1.175,0.557,-0.109,-0.948,-1.285,-3.712,-4.06
0.02,0.14251,8.9,2.5545694828,2.5863634769,2.361,3.761,3.5013,0.008,8.0,0.629,0.478,195.24,104.66,66.7,51.73,42.5,2.0,-1.32e-07,0.0,0.6611,0.3183,0.002875,0.003169,0.008028,-1.0,0.02066,-4.632,1.626,1.121,0.467,-0.472,-0.825,-3.503,-3.914
0.02,0.14251,8.9,2.5545763969,2.5863636443,2.357,3.843,3.4897,-0.122,8.0,0.63,0.477,251.85,132.26,83.4,64.91,53.36,2.0,-3.14e-07,0.0,0.6611,0.3183,0.002874,0.003169,0.008028,-1.0,0.02066,-4.838,2.005,1.583,0.907,-0.131,-0.506,-3.305,-3.772
0.02,0.14251,8.9,2.5545847416,2.5863638463,2.352,3.899,3.4818,-0.21,8.0,0.631,0.477,299.55,155.1,97.1,75.76,62.29,2.0,-5.67e-07,0.01,0.6611,0.3183,0.002872,0.003169,0.008028,-1.0,0.02066,-4.978,2.161,1.733,1.003,-0.087,-0.476,-3.252,-3.741
0.02,0.14251,8.9,2.5545949936,2.5863640945,2.347,3.927,3.4777,-0.256,8.0,0.631,0.476,327.3,168.24,104.93,81.98,67.42,2.0,-7.64e-07,0.01,0.6611,0.3183,0.002869,0.003169,0.008028,-1.0,0.02065,-5.048,2.244,1.806,1.051,-0.063,-0.459,-3.229,-3.73
0.02,0.14251,8.9,2.5546066761,2.5863643773,2.341,3.938,3.4759,-0.275,8.0,0.632,0.475,339.54,173.98,108.34,84.7,69.66,2.0,-8.62e-07,0.02,0.6611,0.3183,0.002863,0.003169,0.008028,-1.0,0.02065,-5.074,2.28,1.837,1.072,-0.052,-0.45,-3.22,-3.725
0.02,0.14251,8.9,2.554620266,2.5863647063,2.333,3.942,3.475,-0.284,8.0,0.633,0.474,345.56,176.78,110.0,86.02,70.75,2.0,-9.12e-07,0.02,0.6611,0.3182,0.002855,0.003169,0.008028,-1.0,0.02064,-5.085,2.301,1.855,1.085,-0.044,-0.443,-3.212,-3.72
0.02,0.14251,8.9,2.5546205044,2.5863647121,2.333,4.004,3.4663,-0.38,8.0,0.633,0.511,410.34,210.42,129.91,101.85,83.8,2.0,-1.74e-06,0.05,0.6605,0.3187,0.003074,0.003166,0.008026,-1.0,0.02087,-5.239,2.514,2.024,1.199,0.014,-0.397,-3.174,-3.704
0.02,0.14251,8.9,2.5546212196,2.5863647294,2.332,3.887,3.4827,-0.198,8.0,0.633,0.511,291.89,151.38,94.86,74.01,60.85,2.0,-5.13e-07,0.01,0.6605,0.3187,0.003075,0.003166,0.008026,-1.0,0.02087,-4.947,2.154,1.727,1.005,-0.079,-0.466,-3.244,-3.731
0.02,0.14251,8.9,2.554623127,2.5863647756,2.331,3.73,3.5045,0.045,8.0,0.633,0.511,180.71,97.46,62.29,48.29,39.65,2.0,-1.01e-07,0.0,0.6604,0.3187,0.003075,0.003166,0.008026,-1.0,0.02087,-4.556,1.52,0.984,0.329,-0.582,-0.93,-3.547,-3.94
0.02,0.14251,8.9,2.5546257496,2.5863648391,2.329,3.651,3.5156,0.168,8.0,0.634,0.511,141.81,78.01,50.36,38.91,31.94,2.0,-4.82e-08,0.0,0.6604,0.3187,0.003076,0.003166,0.008026,-1.0,0.02087,-4.358,1.097,0.458,-0.214,-1.035,-1.369,-3.735,-4.069
0.02,0.14251,8.9,2.5546298027,2.5863649372,2.327,3.694,3.5094,0.1,8.0,0.634,0.511,162.16,88.23,56.64,43.84,36.0,2.0,-6.96e-08,0.0,0.6604,0.3187,0.003077,0.003166,0.008026,-1.0,0.02087,-4.466,1.354,0.774,0.117,-0.755,-1.095,-3.624,-3.993
0.02,0.14251,8.9,2.5546350479,2.5863650642,2.323,3.779,3.4975,-0.033,8.0,0.634,0.511,210.54,112.13,71.21,55.32,45.45,2.0,-1.69e-07,0.0,0.6604,0.3187,0.003078,0.003166,0.008026,-1.0,0.02088,-4.677,1.779,1.304,0.647,-0.324,-0.684,-3.412,-3.842
0.02,0.14251,8.9,2.5546414852,2.58636522,2.319,3.859,3.486,-0.16,8.0,0.635,0.511,270.17,140.97,88.61,69.07,56.78,2.0,-3.92e-07,0.0,0.6604,0.3187,0.003077,0.003166,0.008026,-1.0,0.02087,-4.877,2.096,1.672,0.973,-0.088,-0.469,-3.257,-3.734
0.02,0.14251,8.9,2.5546495914,2.5863654163,2.314,3.913,3.4782,-0.246,8.0,0.635,0.511,320.06,164.68,102.78,80.32,66.04,2.0,-6.94e-07,0.01,0.6605,0.3187,0.003075,0.003166,0.008026,-1.0,0.02087,-5.012,2.25,1.816,1.065,-0.045,-0.439,-3.208,-3.707
0.02,0.14251,8.9,2.5546591282,2.5863656472,2.307,3.94,3.4741,-0.29,8.0,0.636,0.51,349.09,178.31,110.89,86.76,71.35,2.0,-9.28e-07,0.02,0.6605,0.3187,0.00307,0.003166,0.008026,-1.0,0.02087,-5.08,2.33,1.883,1.108,-0.024,-0.423,-3.191,-3.701
0.02,0.14251,8.9,2.5546700954,2.5863659126,2.3,3.95,3.4723,-0.309,8.0,0.637,0.508,362.12,184.37,114.47,89.62,73.71,2.0,-1.05e-06,0.02,0.6605,0.3186,0.003061,0.003166,0.008026,-1.0,0.02086,-5.106,2.376,1.921,1.135,-0.008,-0.41,-3.178,-3.692
0.02,0.14251,8.9,2.55468297,2.5863662243,2.292,3.955,3.4713,-0.319,8.0,0.638,0.506,368.82,187.45,116.29,91.08,74.91,2.0,-1.11e-06,0.03,0.6605,0.3186,0.003046,0.003166,0.008026,-1.0,0.02084,-5.116,2.404,1.945,1.153,0.003,-0.4,-3.167,-3.684
0.02,0.14251,8.9,2.5546832085,2.5863662301,2.291,4.022,3.4617,-0.425,8.0,0.638,0.552,431.71,226.94,139.58,109.63,90.2,1.0,-2.24e-06,0.08,0.6597,0.3192,0.003321,0.003162,0.008024,-1.0,0.02113,-5.284,2.684,2.163,1.309,0.093,-0.327,-3.114,-3.657
0.02,0.14251,8.9,2.5546839237,2.5863662474,2.29,3.906,3.4783,-0.243,8.0,0.638,0.552,317.21,163.24,101.9,79.65,65.48,2.0,-6.66e-07,0.01,0.6597,0.3192,0.003321,0.003162,0.008024,-1.0,0.02113,-4.994,2.258,1.826,1.076,-0.032,-0.426,-3.194,-3.692
0.02,0.14251,8.9,2.5546855927,2.5863662878,2.289,3.751,3.5002,-0.001,8.0,0.638,0.552,196.85,105.37,67.08,52.1,42.79,2.0,-1.33e-07,0.0,0.6597,0.3192,0.003321,0.003162,0.008024,-1.0,0.02113,-4.608,1.711,1.216,0.564,-0.384,-0.739,-3.438,-3.855
0.02,0.14251,8.9,2.5546882153,2.5863663513,2.287,3.671,3.5115,0.124,8.0,0.638,0.552,153.91,84.08,54.07,41.86,34.36,2.0,-5.79e-08,0.0,0.6597,0.3192,0.003321,0.003162,0.008024,-1.0,0.02113,-4.408,1.291,0.692,0.031,-0.824,-1.162,-3.639,-3.997
0.02,0.14251,8.9,2.55469203,2.5863664436,2.284,3.714,3.5053,0.056,8.0,0.638,0.552,175.99,95.08,60.81,47.16,38.72,2.0,-9.09e-08,0.0,0.6597,0.3192,0.003321,0.003162,0.008024,-1.0,0.02113,-4.515,1.518,0.975,0.32,-0.584,-0.931,-3.533,-3.923
0.02,0.14251,8.9,2.5546970367,2.5863665648,2.28,3.796,3.4934,-0.075,8.0,0.639,0.552,227.76,120.44,76.21,59.31,48.73,2.0,-2.17e-07,0.0,0.6597,0.3192,0.00332,0.003162,0.008024,-1.0,0.02113,-4.721,1.935,1.49,0.824,-0.182,-0.55,-3.316,-3.765
0.02,0.14251,8.9,2.5547032356,2.5863667149,2.275,3.874,3.482,-0.2,8.0,0.639,0.551,290.97,150.75,94.43,73.74,60.61,2.0,-4.93e-07,0.01,0.6597,0.3192,0.003319,0.003162,0.008024,-1.0,0.02113,-4.916,2.2,1.775,1.048,-0.038,-0.425,-3.2,-3.688
0.02,0.14251,8.9,2.554710865,2.5863668996,2.269,3.927,3.4742,-0.284,8.0,0.64,0.551,343.55,175.53,109.19,85.46,70.27,2.0,-8.6e-07,0.02,0.6597,0.3192,0.003315,0.003162,0.008024,-1.0,0.02113,-5.047,2.346,1.901,1.129,-0.001,-0.399,-3.166,-3.675
0.02,0.14251,8.9,2.5547199249,2.5863671189,2.262,3.953,3.4702,-0.328,8.0,0.64,0.55,374.24,189.81,117.65,92.2,75.83,2.0,-1.14e-06,0.03,0.6597,0.3191,0.003309,0.003162,0.008024,-1.0,0.02112,-5.112,2.441,1.98,1.182,0.027,-0.378,-3.141,-3.661
0.02,0.14251,8.9,2.5547304153,2.5863673728,2.253,3.963,3.4683,-0.347,8.0,0.641,0.548,386.47,196.29,121.47,95.26,78.35,2.0,-1.29e-06,0.04,0.6598,0.3191,0.0033,0.003163,0.008024,-1.0,0.02111,-5.137,2.485,2.015,1.207,0.043,-0.364,-3.131,-3.655
0.02,0.14251,8.9,2.5547425747,2.5863676672,2.244,3.967,3.4673,-0.357,8.0,0.642,0.546,391.04,199.75,123.5,96.89,79.69,2.0,-1.36e-06,0.04,0.6598,0.3191,0.003287,0.003163,0.008024,-1.0,0.0211,-5.148,2.512,2.037,1.224,0.054,-0.353,-3.122,-3.648
0.02,0.14251,8.9,2.5547428131,2.5863676729,2.243,4.039,3.4568,-0.471,8.0,0.642,0.599,455.18,245.46,150.36,118.32,97.37,1.0,-2.9e-06,0.12,0.6588,0.3197,0.003602,0.003158,0.00802,-1.0,0.02143,-5.328,2.888,2.335,1.457,0.204,-0.223,-3.044,-3.601
0.02,0.14251,8.9,2.5547435284,2.5863676903,2.242,3.924,3.4735,-0.289,8.0,0.642,0.599,345.93,176.51,109.74,85.94,70.66,2.0,-8.67e-07,0.02,0.6588,0.3197,0.003602,0.003158,0.00802,-1.0,0.02143,-5.039,2.371,1.925,1.15,0.018,-0.381,-3.146,-3.656
0.02,0.14251,8.9,2.5547451973,2.5863677307,2.241,3.771,3.4956,-0.048,8.0,0.642,0.599,214.98,114.16,72.38,56.32,46.26,2.0,-1.76e-07,0.0,0.6588,0.3197,0.003602,0.003158,0.00802,-1.0,0.02143,-4.656,1.887,1.427,0.766,-0.22,-0.584,-3.328,-3.767
0.02,0.14251,8.9,2.5547478199,2.5863677941,2.238,3.69,3.5072,0.079,8.0,0.642,0.599,167.41,90.79,58.16,45.1,37.02,2.0,-7.59e-08,0.0,0.6588,0.3197,0.003601,0.003158,0.00802,-1.0,0.02143,-4.455,1.479,0.92,0.264,-0.626,-0.97,-3.538,-3.918
0.02,0.14251,8.9,2.5547513962,2.5863678807,2.235,3.732,3.5009,0.011,8.0,0.642,0.599,191.33,102.59,65.36,50.78,41.7,2.0,-1.19e-07,0.0,0.6588,0.3197,0.0036,0.003158,0.00802,-1.0,0.02143,-4.56,1.714,1.213,0.561,-0.381,-0.734,-3.419,-3.831
0.02,0.14251,8.9,2.5547561646,2.5863679961,2.23,3.813,3.4891,-0.118,8.0,0.643,0.598,246.7,129.47,81.62,63.64,52.28,2.0,-2.77e-07,0.0,0.6588,0.3197,0.003598,0.003158,0.00802,-1.0,0.02143,-4.762,2.092,1.671,0.993,-0.047,-0.423,-3.217,-3.685
0.02,0.14251,8.9,2.5547623634,2.5863681462,2.224,3.888,3.4778,-0.24,8.0,0.643,0.598,313.56,161.24,100.64,78.73,64.71,2.0,-6.18e-07,0.01,0.6588,0.3197,0.003595,0.003158,0.00802,-1.0,0.02143,-4.951,2.303,1.871,1.121,0.013,-0.381,-3.147,-3.646
0.02,0.14251,8.9,2.5547697544,2.5863683251,2.217,3.939,3.4702,-0.322,8.0,0.644,0.597,368.57,186.91,115.88,90.86,74.71,2.0,-1.06e-06,0.02,0.6589,0.3197,0.003591,0.003158,0.008021,-1.0,0.02142,-5.077,2.451,1.994,1.199,0.049,-0.354,-3.115,-3.634
0.02,0.14251,8.9,2.5547785759,2.5863685386,2.208,3.963,3.4663,-0.364,8.0,0.644,0.596,391.99,201.5,124.49,97.74,80.38,1.0,-1.39e-06,0.04,0.6589,0.3197,0.003584,0.003158,0.008021,-1.0,0.02141,-5.138,2.543,2.066,1.25,0.078,-0.33,-3.099,-3.627
0.02,0.14251,8.9,2.5547888279,2.5863687868,2.198,3.972,3.4645,-0.382,8.0,0.645,0.594,400.81,207.94,128.28,100.77,82.88,1.0,-1.55e-06,0.04,0.6589,0.3197,0.003575,0.003158,0.008021,-1.0,0.0214,-5.161,2.586,2.1,1.276,0.094,-0.316,-3.088,-3.62
0.02,0.14251,8.9,2.5548007488,2.5863690753,2.187,3.976,3.4636,-0.392,8.0,0.646,0.592,404.97,211.2,130.18,102.31,84.14,1.0,-1.64e-06,0.05,0.659,0.3197,0.003562,0.003159,0.008021,-1.0,0.02139,-5.169,2.612,2.122,1.292,0.106,-0.305,-3.078,-3.613
0.02,0.14251,8.9,2.5548009872,2.5863690811,2.186,4.052,3.4523,-0.513,8.0,0.646,0.65,476.9,263.2,160.64,126.66,104.22,1.0,-3.65e-06,0.16,0.6579,0.3204,0.003908,0.003154,0.008017,-1.0,0.02176,-5.361,3.122,2.534,1.632,0.339,-0.096,-2.961,-3.533
0.02,0.14251,8.9,2.5548017025,2.5863690984,2.185,3.937,3.4692,-0.331,8.0,0.646,0.65,373.24,189.29,117.25,92.0,75.64,2.0,-1.1e-06,0.02,0.6579,0.3204,0.003907,0.003154,0.008017,-1.0,0.02176,-5.073,2.48,2.021,1.222,0.069,-0.335,-3.096,-3.617
0.02,0.14251,8.9,2.554803133,2.586369133,2.183,3.786,3.4913,-0.092,8.0,0.646,0.65,232.92,122.72,77.51,60.44,49.64,2.0,-2.26e-07,0.0,0.6579,0.3204,0.003907,0.003154,0.008017,-1.0,0.02176,-4.695,2.057,1.628,0.959,-0.064,-0.436,-3.219,-3.678
0.02,0.14251,8.9,2.5548055172,2.5863691907,2.18,3.705,3.5031,0.036,8.0,0.646,0.65,180.82,97.36,62.14,48.29,39.63,2.0,-9.7e-08,0.0,0.6579,0.3204,0.003905,0.003154,0.008017,-1.0,0.02176,-4.492,1.656,1.134,0.481,-0.441,-0.791,-3.433,-3.834
0.02,0.14251,8.9,2.5548090935,2.5863692773,2.176,3.747,3.4968,-0.032,8.0,0.646,0.649,206.83,110.08,69.86,54.39,44.66,2.0,-1.51e-07,0.0,0.6579,0.3204,0.003904,0.003154,0.008017,-1.0,0.02175,-4.597,1.884,1.416,0.758,-0.218,-0.579,-3.311,-3.744
0.02,0.14251,8.9,2.5548136234,2.586369387,2.171,3.826,3.4849,-0.16,8.0,0.647,0.649,266.32,138.68,87.1,68.05,55.9,2.0,-3.51e-07,0.0,0.6579,0.3204,0.003901,0.003154,0.008017,-1.0,0.02175,-4.795,2.203,1.781,1.076,0.011,-0.372,-3.153,-3.633
0.02,0.14251,8.9,2.5548193455,2.5863695255,2.164,3.9,3.4736,-0.28,8.0,0.647,0.648,337.78,172.28,107.15,83.99,69.03,2.0,-7.7e-07,0.01,0.6579,0.3203,0.003897,0.003154,0.008017,-1.0,0.02175,-4.98,2.406,1.964,1.192,0.064,-0.334,-3.096,-3.606
0.02,0.14251,8.9,2.5548262596,2.5863696928,2.155,3.949,3.466,-0.362,8.0,0.648,0.647,386.78,199.49,123.24,96.83,79.61,1.0,-1.31e-06,0.03,0.6579,0.3203,0.003891,0.003154,0.008017,-1.0,0.02174,-5.104,2.563,2.089,1.276,0.106,-0.301,-3.068,-3.596
0.02,0.14251,8.9,2.5548346043,2.5863698948,2.145,3.974,3.4619,-0.405,8.0,0.648,0.646,408.89,215.22,132.49,104.23,85.71,1.0,-1.72e-06,0.05,0.658,0.3203,0.003884,0.003154,0.008017,-1.0,0.02173,-5.164,2.661,2.166,1.33,0.138,-0.273,-3.047,-3.586
0.02,0.14251,8.9,2.554844141,2.5863701256,2.133,3.983,3.4599,-0.424,8.0,0.649,0.644,418.87,222.63,136.83,107.72,88.58,1.0,-1.93e-06,0.06,0.658,0.3203,0.003874,0.003154,0.008017,-1.0,0.02172,-5.188,2.731,2.223,1.375,0.169,-0.246,-3.026,-3.569
0.02,0.14251,8.9,2.5548553467,2.5863703968,2.12,3.987,3.4587,-0.436,8.0,0.65,0.642,424.27,226.87,139.3,109.72,90.23,1.0,-2.05e-06,0.07,0.658,0.3203,0.00386,0.003154,0.008017,-1.0,0.02171,-5.197,2.777,2.262,1.41,0.196,-0.221,-3.01,-3.557
0.02,0.14251,8.9,2.5548555851,2.5863704026,2.119,4.067,3.4466,-0.565,8.0,0.65,0.704,505.39,286.55,174.09,137.6,113.22,1.0,-4.78e-06,0.22,0.6569,0.321,0.00423,0.003149,0.008012,-1.0,0.0221,-5.399,3.424,2.792,1.867,0.521,0.076,-2.855,-3.447
0.02,0.14251,8.9,2.5548563004,2.5863704199,2.118,3.953,3.4637,-0.382,8.0,0.65,0.704,394.46,205.91,126.98,99.87,82.11,1.0,-1.44e-06,0.04,0.6569,0.321,0.004229,0.003149,0.008012,-1.0,0.0221,-5.112,2.621,2.139,1.316,0.137,-0.271,-3.04,-3.573
0.02,0.14251,8.9,2.5548577309,2.5863704546,2.116,3.803,3.4861,-0.143,8.0,0.65,0.704,256.12,133.63,84.02,65.67,53.93,2.0,-3.01e-07,0.0,0.6569,0.321,0.004228,0.003149,0.008012,-1.0,0.0221,-4.738,2.211,1.79,1.095,0.038,-0.343,-3.127,-3.603
0.02,0.14251,8.9,2.5548601151,2.5863705123,2.112,3.721,3.4982,-0.014,8.0,0.65,0.703,198.1,105.71,67.17,52.32,42.94,2.0,-1.29e-07,0.0,0.6569,0.321,0.004227,0.003149,0.008012,-1.0,0.0221,-4.533,1.876,1.397,0.742,-0.221,-0.579,-3.298,-3.724
0.02,0.14251,8.9,2.5548632145,2.5863705873,2.107,3.763,3.4917,-0.082,8.0,0.65,0.703,226.87,119.62,75.58,58.98,48.43,2.0,-2.01e-07,0.0,0.6569,0.321,0.004224,0.003149,0.008012,-1.0,0.0221,-4.638,2.088,1.656,0.988,-0.03,-0.4,-3.179,-3.635
0.02,0.14251,8.9,2.5548677444,2.5863706969,2.1,3.841,3.4797,-0.21,8.0,0.65,0.702,291.93,150.51,94.11,73.7,60.55,2.0,-4.6e-07,0.0,0.6569,0.321,0.004221,0.003149,0.008012,-1.0,0.02209,-4.832,2.343,1.919,1.181,0.084,-0.306,-3.07,-3.564
0.02,0.14251,8.9,2.5548732281,2.5863708296,2.091,3.913,3.4684,-0.33,8.0,0.651,0.702,365.24,186.61,115.55,90.8,74.63,1.0,-9.98e-07,0.02,0.6569,0.321,0.004216,0.003149,0.008012,-1.0,0.02209,-5.013,2.532,2.076,1.278,0.126,-0.277,-3.035,-3.557
0.02,0.14251,8.9,2.5548799038,2.5863709912,2.08,3.961,3.4606,-0.411,8.0,0.651,0.701,407.05,215.83,132.76,104.56,85.96,1.0,-1.68e-06,0.05,0.6569,0.321,0.00421,0.003149,0.008013,-1.0,0.02208,-5.133,2.708,2.212,1.374,0.18,-0.231,-3.004,-3.544
0.02,0.14251,8.9,2.5548877716,2.5863711816,2.068,3.985,3.4564,-0.454,8.0,0.652,0.699,430.61,232.94,142.77,112.6,92.58,1.0,-2.2e-06,0.07,0.657,0.321,0.004201,0.003149,0.008013,-1.0,0.02207,-5.192,2.849,2.328,1.473,0.251,-0.166,-2.971,-3.524
0.02,0.14251,8.9,2.5548970699,2.5863714067,2.053,3.994,3.4543,-0.474,8.0,0.652,0.697,441.7,241.34,147.66,116.55,95.84,1.0,-2.48e-06,0.09,0.657,0.3209,0.004191,0.003149,0.008013,-1.0,0.02206,-5.215,2.93,2.396,1.533,0.296,-0.124,-2.947,-3.506
0.02,0.14251,8.9,2.5549077988,2.5863716664,2.036,3.998,3.4529,-0.487,8.0,0.653,0.695,448.19,246.52,150.66,118.98,97.84,1.0,-2.65e-06,0.1,0.657,0.3209,0.004176,0.00315,0.008013,-1.0,0.02205,-5.224,2.985,2.444,1.576,0.329,-0.092,-2.927,-3.49
0.02,0.14251,8.9,2.5549080372,2.5863716721,2.036,4.082,3.4399,-0.624,8.0,0.653,0.76,540.19,315.43,190.64,151.11,124.33,1.0,-6.44e-06,0.38,0.6558,0.3217,0.004566,0.003144,0.008007,-1.0,0.02246,-5.435,4.072,3.344,2.364,0.903,0.429,-2.615,-3.24
0.02,0.14251,8.9,2.5549087524,2.5863716894,2.034,3.968,3.4573,-0.44,8.0,0.653,0.76,420.18,226.45,138.92,109.58,90.09,1.0,-1.95e-06,0.05,0.6558,0.3217,0.004565,0.003144,0.008007,-1.0,0.02246,-5.15,2.795,2.288,1.444,0.237,-0.176,-2.968,-3.516
